,Наименование,ГОСТ,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
5170,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,4.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,142070.0,<0.1т
5171,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,6000.0,4.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,142070.0,<0.1т
5172,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,5.0,,,,,,,,Нержавеющая сталь,aisi409l,0,не указан,,0,р./т,False,145693.0,<0.1т
5173,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,8.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,168358.0,<0.1т
5174,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,6.0,,,,,,,,Нержавеющая сталь,aisi409l,0,не указан,,0,р./т,False,152940.0,<0.1т
5175,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Нержавеющая сталь,aisi410s,0,не указан,,0,р./т,False,181878.0,<0.1т
5176,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,5.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,137533.0,<0.1т
5177,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,6.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,158949.0,<0.1т
5178,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,3000.0,5.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,137533.0,<0.1т
5179,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,aisi410s,0,не указан,,0,р./т,False,157579.0,<0.1т
5180,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,3.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,144384.0,<0.1т
5181,Лист г/к  б/н No1,,Лист/Рулон,1250.0,,,,2500.0,12.0,,,,,,,,Нержавеющая сталь,aisi409l,0,не указан,,0,р./т,False,157386.0,<0.1т
5182,Лист г/к  б/н No1,,Лист/Рулон,1000.0,,,,2000.0,6.0,,,,,,,,Нержавеющая сталь,08х17,0,не указан,,0,р./т,False,157305.0,<0.1т
5183,Лист г/к  б/н No1,,Лист/Рулон,1500.0,,,,6000.0,5.0,,,,,,,,Нержавеющая сталь,08х13,0,не указан,,0,р./т,False,137533.0,<0.1т
5184,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,5500.0,12.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
5185,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
5186,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5187,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,334305.0,<0.1т
5188,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,155000.0,
5189,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,357075.0,<0.1т
5190,Лист г/к  н/с,,Лист/Рулон,1240.0,,,,2500.0,12.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
5191,Лист г/к  н/с,,Лист/Рулон,1240.0,,,,2500.0,3.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
5192,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,aisi316l,0,не указан,,0,р./т,False,430000.0,
5193,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,265000.0,
5194,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,4000.0,6.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,357075.0,<0.1т
5195,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,225000.0,
5196,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,aisi316ti,0,не указан,,0,р./т,False,440000.0,
5197,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5198,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,230000.0,
5199,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,334305.0,<0.1т
5200,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,12.0,,,,,,,,Нержавеющая сталь,aisi316ti,0,не указан,,0,р./т,False,455400.0,<0.1т
5201,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,5500.0,12.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,334305.0,<0.1т
5202,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,6.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,245000.0,
5203,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,6.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5204,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,3.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,275000.0,
5205,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,6.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
5206,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,12.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,267610.0,
5207,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,225000.0,
5208,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,16.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,259000.0,
5209,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,14.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,249000.0,
5210,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,5.5,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,357075.0,<0.1т
5211,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,20.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,282000.0,
5212,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,20.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,237560.0,
5213,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,20.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,236620.0,
5214,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,18.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,233000.0,
5215,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,4000.0,18.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,335000.0,
5216,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,18.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,259000.0,
5217,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,10.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
5218,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,4000.0,18.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,346725.0,<0.1т
5219,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Нержавеющая сталь,aisi316l,0,не указан,,0,р./т,False,518540.0,
5220,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,4500.0,16.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,329000.0,
5221,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,165000.0,
5222,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,227000.0,
5223,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5224,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,259000.0,
5225,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Нержавеющая сталь,aisi316ti,0,не указан,,0,р./т,False,440000.0,
5226,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,16.0,,,,,,,,Нержавеющая сталь,06хн28мдт,0,не указан,,0,р./т,False,1264240.0,
5227,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,16.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,233000.0,
5228,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,16.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,264000.0,
5229,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,6.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,242250.0,
5230,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,6.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,261000.0,
5231,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,4500.0,16.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,340515.0,<0.1т
5232,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,16.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,271360.0,
5233,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,16.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,236620.0,
5234,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,3.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,236000.0,
5235,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,259000.0,
5236,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
5237,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,14.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5238,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,155000.0,
5239,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,12.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,241380.0,
5240,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,12.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,244500.0,
5241,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,3.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,339201.0,<0.1т
5242,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,3.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,263000.0,
5243,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,4.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,377775.0,<0.1т
5244,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,8.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,226000.0,
5245,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,265000.0,
5246,Лист г/к  н/с,,Лист/Рулон,1400.0,,,,5000.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,334305.0,<0.1т
5247,Лист г/к  н/с,,Лист/Рулон,1400.0,,,,5000.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
5248,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,4.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,228000.0,
5249,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,4.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
5250,Лист г/к  н/с,,Лист/Рулон,1240.0,,,,2500.0,4.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
5251,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,334305.0,<0.1т
5252,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,334305.0,<0.1т
5253,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,4.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,259000.0,
5254,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,10.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,240000.0,
5255,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,8.0,,,,,,,,Нержавеющая сталь,aisi316l,0,не указан,,0,р./т,False,518330.0,
5256,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,8.0,,,,,,,,Нержавеющая сталь,aisi316ti,0,не указан,,0,р./т,False,440000.0,
5257,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,8.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,222000.0,
5258,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,8.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5259,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,8.0,,,,,,,,Нержавеющая сталь,aisi316ti,0,не указан,,0,р./т,False,440000.0,
5260,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,247000.0,
5261,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,265000.0,
5262,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,4000.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,265000.0,
5263,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,8.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
5264,Лист г/к  н/с,,Лист/Рулон,1450.0,,,,4000.0,10.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
5265,Лист г/к  н/с,,Лист/Рулон,1450.0,,,,4000.0,10.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,334305.0,<0.1т
5266,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,10.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,236000.0,
5267,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,10.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,268540.0,
5268,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,10.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,233000.0,
5269,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,8.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5270,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,aisi316ti,0,не указан,,0,р./т,False,450000.0,
5271,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,aisi316ti,0,не указан,,0,р./т,False,440000.0,
5272,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,3.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,176370.0,
5273,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,08х18н10,0,не указан,,0,р./т,False,225000.0,
5274,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,245000.0,
5275,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,aisi316l,0,не указан,,0,р./т,False,540000.0,
5276,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,5.5,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,357075.0,<0.1т
5277,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,12.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
5278,Лист г/к  н/с,,Лист/Рулон,1000.0,,,,2000.0,12.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,266000.0,
5279,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,6.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,249000.0,
5280,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,4000.0,6.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,345000.0,
5281,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,6.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,345000.0,
5282,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,323000.0,
5283,Лист г/к  н/с,,Лист/Рулон,1250.0,,,,2500.0,3.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,258000.0,
5284,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,12х18н10т,0,не указан,,0,р./т,False,247000.0,
5285,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,aisi310s,0,не указан,,0,р./т,False,549000.0,
5286,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,155000.0,
5287,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,6000.0,10.0,,,,,,,,Нержавеющая сталь,06хн28мдт,0,не указан,,0,р./т,False,1264240.0,
5288,Лист г/к  н/с,,Лист/Рулон,1500.0,,,,3000.0,10.0,,,,,,,,Нержавеющая сталь,aisi201,0,не указан,,0,р./т,False,149000.0,
